Id,Consumption,Temperature,Time,DailySeasonality,WeeklySeasonality
697,4687.84384933333,19.5,697,25,73
698,4695.18448266667,20.2,698,26,74
699,4707.99268466667,20.8,699,27,75
700,4694.52272533333,21.4,700,28,76
701,4658.471835333329,21.45,701,29,77
702,4688.058726666671,21.5,702,30,78
703,4676.1168913333295,21.65,703,31,79
704,4682.33621666667,21.8,704,32,80
705,4574.155696,21.4,705,33,81
706,4421.07664466667,21.0,706,34,82
707,4237.125392,20.55,707,35,83
708,4127.523996,20.1,708,36,84
709,4032.5037406666706,19.65,709,37,85
710,3989.0780446666704,19.2,710,38,86
711,4066.664348,19.1,711,39,87
712,4056.7660566666705,19.0,712,40,88
713,4017.9504546666703,18.95,713,41,89
714,3846.0912973333293,18.9,714,42,90
715,3715.0676506666705,18.8,715,43,91
716,3632.9345799999996,18.7,716,44,92
717,3598.7716299999997,18.55,717,45,93
718,3993.9646606666706,18.4,718,46,94
719,3998.5244286666707,17.6,719,47,95
720,3855.0541073333293,16.8,720,0,96
721,3691.6373286666703,16.7,721,1,97
722,3934.8075,16.6,722,2,98
723,3764.619312,16.55,723,3,99
724,3563.824042,16.5,724,4,100
725,3349.66685333333,16.3,725,5,101
726,3219.1860100000004,16.1,726,6,102
727,3123.38456266667,16.1,727,7,103
728,3069.5708266666697,16.1,728,8,104
729,3076.565408,16.1,729,9,105
730,3163.02490933333,16.1,730,10,106
731,3181.606356,16.45,731,11,107
732,3267.61079066667,16.8,732,12,108
733,3389.7612799999997,17.4,733,13,109
734,3329.28361666667,18.0,734,14,110
735,3394.52600933333,19.25,735,15,111
736,3463.41606866667,20.5,736,16,112
737,3564.4596293333293,21.0,737,17,113
738,3632.6128226666706,21.5,738,18,114
739,3666.7249,22.05,739,19,115
740,3689.7857806666707,22.6,740,20,116
741,3749.4810726666706,23.05,741,21,117
742,3751.7072913333295,23.5,742,22,118
743,3769.5315726666704,23.5,743,23,119
744,3733.4009386666708,23.5,744,24,120
745,3710.4628733333293,23.65,745,25,121
746,3725.6556926666703,23.8,746,26,122
747,3721.4699306666707,22.6,747,27,123
748,3726.9413466666706,21.4,748,28,124
749,3700.1421793333293,20.05,749,29,125
750,3783.8644799999997,18.7,750,30,126
751,3865.3989726666705,18.45,751,31,127
752,3899.4271200000003,18.2,752,32,128
753,3956.6174273333295,18.15,753,33,129
754,3882.1282293333293,18.1,754,34,130
755,3791.0760373333296,18.05,755,35,131
756,3706.6873426666707,18.0,756,36,132
757,3642.8055700000004,17.85,757,37,133
758,3607.314632,17.7,758,38,134
759,3667.5049866666704,17.6,759,39,135
760,3667.9085993333297,17.5,760,40,136
761,3608.2740086666704,17.25,761,41,137
762,3474.68373666667,17.0,762,42,138
763,3357.77618333333,16.75,763,43,139
764,3302.21210066667,16.5,764,44,140
765,3333.277146,16.5,765,45,141
766,3754.9203880000005,16.5,766,46,142
767,3819.1507346666704,16.75,767,47,143
768,3697.0032026666704,17.0,768,0,144
769,3601.0144806666704,16.75,769,1,145
770,3840.415032,16.5,770,2,146
771,3746.4541193333293,16.5,771,3,147
772,3550.5358920000003,16.5,772,4,148
773,3373.28238333333,16.45,773,5,149
774,3246.6720633333302,16.4,774,6,150
775,3180.06936933333,16.2,775,7,151
776,3225.930918,16.0,776,8,152
777,3304.961742,16.25,777,9,153
778,3591.29689,16.5,778,10,154
779,3871.5053286666707,16.65,779,11,155
780,4330.619296,16.8,780,12,156
781,4691.666567333329,16.7,781,13,157
782,4546.13831666667,16.6,782,14,158
783,4547.210098,16.75,783,15,159
784,4573.86514533333,16.9,784,16,160
785,4611.804097333329,17.2,785,17,161
786,4625.969038666671,17.5,786,18,162
787,4668.250680666671,17.8,787,19,163
788,4709.279569333329,18.1,788,20,164
789,4736.760938,19.0,789,21,165
790,4721.819578000001,19.9,790,22,166
791,4733.04661666667,19.5,791,23,167
792,4746.08705466667,19.1,792,24,168
793,4745.853385333329,19.35,793,25,169
794,4770.053048,19.6,794,26,170
795,4780.18816933333,19.95,795,27,171
796,4722.49285933333,20.3,796,28,172
797,4723.160227333329,20.15,797,29,173
798,4764.95978733333,20.0,798,30,174
799,4760.4207719999995,20.05,799,31,175
800,4775.536033333329,20.1,800,32,176
801,4726.254476,19.85,801,33,177
802,4564.77619,19.6,802,34,178
803,4388.22035,19.2,803,35,179
804,4258.90807733333,18.8,804,36,180
805,4123.830162666671,18.4,805,37,181
806,4057.538378,18.0,806,38,182
807,4149.667440666671,17.8,807,39,183
808,4180.481814,17.6,808,40,184
809,4093.8714173333296,17.5,809,41,185
810,3950.5320073333296,17.4,810,42,186
811,3808.7011406666707,17.2,811,43,187
812,3693.9027899999996,17.0,812,44,188
813,3659.552386,16.9,813,45,189
814,4093.9191066666704,16.8,814,46,190
815,4091.976838,16.65,815,47,191
816,3965.9209493333296,16.5,816,0,192
817,3803.7117,16.05,817,1,193
818,4056.69809,15.6,818,2,194
819,3900.3551526666706,15.8,819,3,195
820,3721.0728106666706,16.0,820,4,196
821,3533.1197553333295,15.85,821,5,197
822,3419.97116733333,15.7,822,6,198
823,3342.84781133333,15.65,823,7,199
824,3378.7884240000003,15.6,824,8,200
825,3475.93875066667,15.7,825,9,201
826,3724.1392846666704,15.8,826,10,202
827,3992.449558,15.9,827,11,203
828,4470.614091333329,16.0,828,12,204
829,4766.276268,16.1,829,13,205
830,4657.171691333329,16.2,830,14,206
831,4632.73285666667,16.75,831,15,207
832,4687.908894,17.3,832,16,208
833,4672.556132,17.6,833,17,209
834,4683.585460666671,17.9,834,18,210
835,4704.515598,18.2,835,19,211
836,4716.326092666671,18.5,836,20,212
837,4723.74861066667,19.05,837,21,213
838,4706.199318,19.6,838,22,214
839,4680.413447999999,19.25,839,23,215
840,4694.09478933333,18.9,840,24,216
841,4679.72529733333,19.1,841,25,217
842,4661.79967666667,19.3,842,26,218
843,4641.725848,19.05,843,27,219
844,4562.9485079999995,18.8,844,28,220
845,4523.242147999999,19.2,845,29,221
846,4542.22884066667,19.6,846,30,222
847,4496.597595333329,19.45,847,31,223
848,4459.425471333329,19.3,848,32,224
849,4433.38618933333,18.95,849,33,225
850,4296.13606266667,18.6,850,34,226
851,4141.998472666671,18.25,851,35,227
852,4031.9784133333296,17.9,852,36,228
853,3941.0932806666706,17.45,853,37,229
854,3937.907446,17.0,854,38,230
855,4027.0292166666704,16.9,855,39,231
856,4036.3368546666707,16.8,856,40,232
857,3959.1894799999995,17.0,857,41,233
858,3855.9678446666703,17.2,858,42,234
859,3746.2852439999997,17.1,859,43,235
860,3663.5114986666704,17.0,860,44,236
861,3657.652072,16.55,861,45,237
862,4055.43971,16.1,862,46,238
863,4049.6851013333294,16.2,863,47,239
864,3904.4192426666705,16.3,864,0,240
865,3750.8649173333297,16.1,865,1,241
866,3985.411274,15.9,866,2,242
867,3879.0908666666705,15.55,867,3,243
868,3621.357568,15.2,868,4,244
869,3437.67451333333,15.05,869,5,245
870,3294.603966,14.9,870,6,246
871,3192.2778606666698,14.85,871,7,247
872,3181.12071,14.8,872,8,248
873,3205.54971333333,14.65,873,9,249
874,3276.72020866667,14.5,874,10,250
875,3352.201168,14.45,875,11,251
876,3452.73626,14.4,876,12,252
877,3621.290486,15.25,877,13,253
878,3658.5358526666705,16.1,878,14,254
879,3706.512842,16.7,879,15,255
880,3796.3965713333296,17.3,880,16,256
881,3851.370452,17.65,881,17,257
882,3894.3702106666706,18.0,882,18,258
883,3881.2701913333294,18.5,883,19,259
884,3874.7999946666705,19.0,884,20,260
885,3847.3379406666704,18.65,885,21,261
886,3844.7668566666707,18.3,886,22,262
887,3815.44379,18.85,887,23,263
888,3768.0654846666707,19.4,888,24,264
889,3741.1583146666703,19.8,889,25,265
890,3727.9966733333295,20.2,890,26,266
891,3699.8133286666707,19.55,891,27,267
892,3645.1904746666705,18.9,892,28,268
893,3661.1144766666707,18.9,893,29,269
894,3661.7132053333294,18.9,894,30,270
895,3670.2887100000003,19.0,895,31,271
896,3678.992308,19.1,896,32,272
897,3719.2383913333297,19.15,897,33,273
898,3679.100856,19.2,898,34,274
899,3657.3048526666707,18.65,899,35,275
900,3595.1748226666705,18.1,900,36,276
901,3563.3328060000003,17.85,901,37,277
902,3575.0905799999996,17.6,902,38,278
903,3647.1203906666706,17.5,903,39,279
904,3679.3588933333294,17.4,904,40,280
905,3638.5294826666704,17.45,905,41,281
906,3550.8737413333297,17.5,906,42,282
907,3457.44411066667,17.5,907,43,283
908,3429.73958466667,17.5,908,44,284
909,3429.20850733333,17.45,909,45,285
910,3798.1559979999997,17.4,910,46,286
911,3795.9376479999996,17.0,911,47,287
912,3681.5097026666704,16.6,912,0,288
913,3538.8439133333295,16.75,913,1,289
914,3752.6779880000004,16.9,914,2,290
915,3674.3313393333297,16.95,915,3,291
916,3512.55318133333,17.0,916,4,292
917,3314.06384866667,16.8,917,5,293
918,3177.894648,16.6,918,6,294
919,3023.08603466667,16.35,919,7,295
920,2968.28529466667,16.1,920,8,296
921,2948.33762866667,16.2,921,9,297
922,2977.2513440000002,16.3,922,10,298
923,2975.37864933333,16.3,923,11,299
924,3031.5361606666697,16.3,924,12,300
925,3142.20589733333,16.4,925,13,301
926,3138.79000866667,16.5,926,14,302
927,3171.25666466667,16.8,927,15,303
928,3264.356098,17.1,928,16,304
929,3359.1063266666697,17.7,929,17,305
930,3424.62132,18.3,930,18,306
931,3448.675678,18.75,931,19,307
932,3531.277086,19.2,932,20,308
933,3558.6750853333297,19.55,933,21,309
934,3593.4622786666705,19.9,934,22,310
935,3561.8057259999996,20.45,935,23,311
936,3567.00487,21.0,936,24,312
937,3530.6050913333293,20.7,937,25,313
938,3514.9200840000003,20.4,938,26,314
939,3504.40309866667,20.85,939,27,315
940,3506.65994333333,21.3,940,28,316
941,3534.819208,20.6,941,29,317
942,3529.2585326666704,19.9,942,30,318
943,3565.4756159999997,19.8,943,31,319
944,3593.0067953333296,19.7,944,32,320
945,3679.6188326666706,19.65,945,33,321
946,3674.1787466666706,19.6,946,34,322
947,3644.6895286666704,19.05,947,35,323
948,3542.4992706666703,18.5,948,36,324
949,3561.1761553333295,18.15,949,37,325
950,3556.9229673333293,17.8,950,38,326
951,3654.8500426666706,17.6,951,39,327
952,3761.6417706666707,17.4,952,40,328
953,3715.1172579999998,17.0,953,41,329
954,3570.138876,16.6,954,42,330
955,3484.0772520000005,16.3,955,43,331
956,3392.1529840000003,16.0,956,44,332
957,3403.94119866667,15.85,957,45,333
958,3763.281416,15.7,958,46,334
959,3773.8247726666705,15.55,959,47,335
960,3694.5152299999995,15.4,960,0,0
961,3570.5933346666707,15.05,961,1,1
962,3863.0589386666707,14.7,962,2,2
963,3762.558192,14.55,963,3,3
964,3580.9237433333296,14.4,964,4,4
965,3381.901374,14.3,965,5,5
966,3294.928938,14.2,966,6,6
967,3219.1441760000002,14.25,967,7,7
968,3244.01003933333,14.3,968,8,8
969,3353.13480533333,14.45,969,9,9
970,3635.1517659999995,14.6,970,10,10
971,3919.6204813333293,14.95,971,11,11
972,4386.20712466667,15.3,972,12,12
973,4683.595059333329,15.85,973,13,13
974,4555.08559,16.4,974,14,14
975,4538.676378,16.75,975,15,15
976,4575.8079993333295,17.1,976,16,16
977,4583.91530666667,17.75,977,17,17
978,4638.91796,18.4,978,18,18
979,4660.062047333329,18.95,979,19,19
980,4688.64049333333,19.5,980,20,20
981,4709.654694,19.65,981,21,21
982,4706.981336,19.8,982,22,22
983,4698.25513666667,19.95,983,23,23
984,4744.3319553333295,20.1,984,24,24
985,4777.122994666671,21.15,985,25,25
986,4830.11471333333,22.2,986,26,26
987,4801.22937466667,21.9,987,27,27
988,4813.324725333329,21.6,988,28,28
989,4799.5588913333295,21.65,989,29,29
990,4852.23141666667,21.7,990,30,30
991,4868.826334666671,21.3,991,31,31
992,4869.382692,20.9,992,32,32
993,4828.357836666671,21.4,993,33,33
994,4607.840054,21.9,994,34,34
995,4432.219526,21.35,995,35,35
996,4206.405364666671,20.8,996,36,36
997,4145.341926666671,20.2,997,37,37
998,4062.4129326666707,19.6,998,38,38
999,4143.642132,19.0,999,39,39
1000,4215.86994133333,18.4,1000,40,40
1001,4133.595825333329,17.95,1001,41,41
1002,3971.5517266666707,17.5,1002,42,42
1003,3797.67483,17.0,1003,43,43
1004,3708.945278,16.5,1004,44,44
1005,3648.1913233333294,16.3,1005,45,45
1006,4084.0460086666703,16.1,1006,46,46
1007,4080.2297146666706,15.75,1007,47,47
1008,3961.1248733333296,15.4,1008,0,48
1009,3802.94184,15.25,1009,1,49
1010,4060.9191006666706,15.1,1010,2,50
1011,3941.902704,14.5,1011,3,51
1012,3717.7385893333294,13.9,1012,4,52
1013,3546.0439913333294,13.85,1013,5,53
1014,3407.42369533333,13.8,1014,6,54
1015,3342.37571333333,13.6,1015,7,55
1016,3376.3930100000002,13.4,1016,8,56
1017,3486.87414533333,13.35,1017,9,57
1018,3760.0454186666707,13.3,1018,10,58
1019,4022.816374,13.5,1019,11,59
1020,4486.204326666671,13.7,1020,12,60
1021,4745.12207933333,14.8,1021,13,61
1022,4605.634865999999,15.9,1022,14,62
1023,4610.91744533333,16.95,1023,15,63
1024,4659.12026066667,18.0,1024,16,64
1025,4718.131808666671,20.3,1025,17,65
1026,4784.889742666671,22.6,1026,18,66
1027,4873.157574,24.85,1027,19,67
1028,4980.450264,27.1,1028,20,68
1029,5050.175656,27.15,1029,21,69
1030,5091.48836,27.2,1030,22,70
1031,5137.1133866666705,29.1,1031,23,71
1032,5263.41015666667,31.0,1032,24,72
1033,5321.927558666671,31.45,1033,25,73
1034,5415.788058666671,31.9,1034,26,74
1035,5429.005784,32.7,1035,27,75
1036,5467.364636666671,33.5,1036,28,76
1037,5546.407814,33.4,1037,29,77
1038,5662.17843933333,33.3,1038,30,78
1039,5713.241646,33.25,1039,31,79
1040,5727.167702000001,33.2,1040,32,80
1041,5631.366266,33.1,1041,33,81
1042,5483.097031333329,33.0,1042,34,82
1043,5298.184664666671,32.6,1043,35,83
1044,5115.1839693333295,32.2,1044,36,84
1045,4969.02359333333,31.15,1045,37,85
1046,4858.403936,30.1,1046,38,86
1047,4813.431848666671,29.6,1047,39,87
1048,4860.540284000001,29.1,1048,40,88
1049,4713.89921133333,28.15,1049,41,89
1050,4488.230564,27.2,1050,42,90
1051,4206.47213466667,26.35,1051,43,91
1052,4043.0928533333295,25.5,1052,44,92
1053,3949.8468233333297,24.65,1053,45,93
1054,4349.730241333329,23.8,1054,46,94
1055,4260.954426666671,23.2,1055,47,95
1056,4096.95638133333,22.6,1056,0,96
1057,3900.2347,22.25,1057,1,97
1058,4163.188595333329,21.9,1058,2,98
1059,4012.1144333333295,22.9,1059,3,99
1060,3798.2952893333295,23.9,1060,4,100
1061,3635.1859526666703,23.5,1061,5,101
1062,3528.947232,23.1,1062,6,102
1063,3488.62650933333,23.35,1063,7,103
1064,3517.80323266667,23.6,1064,8,104
1065,3655.546342,24.0,1065,9,105
1066,3941.4262006666704,24.4,1066,10,106
1067,4227.39679,24.45,1067,11,107
1068,4672.51076266667,24.5,1068,12,108
1069,5020.27918933333,25.25,1069,13,109
1070,4978.422034,26.0,1070,14,110
1071,5049.40897666667,25.95,1071,15,111
1072,5161.2038840000005,25.9,1072,16,112
1073,5267.049261333329,27.25,1073,17,113
1074,5383.294838000001,28.6,1074,18,114
1075,5553.3966,29.55,1075,19,115
1076,5680.70209266667,30.5,1076,20,116
1077,5769.905274000001,30.9,1077,21,117
1078,5796.42916266667,31.3,1078,22,118
1079,5842.30551933333,32.2,1079,23,119
1080,5983.499738,33.1,1080,24,120
1081,6098.68462133333,33.15,1081,25,121
1082,6186.58750466667,33.2,1082,26,122
1083,6233.22060866667,34.2,1083,27,123
1084,6288.729364,35.2,1084,28,124
1085,6386.87475533333,35.7,1085,29,125
1086,6517.77942333333,36.2,1086,30,126
1087,6562.2449560000005,36.4,1087,31,127
1088,6572.1925439999995,36.6,1088,32,128
1089,6498.36727133333,36.95,1089,33,129
1090,6237.61982666667,37.3,1090,34,130
1091,6032.56114466667,36.55,1091,35,131
1092,5802.855772,35.8,1092,36,132
1093,5679.76403333333,35.0,1093,37,133
1094,5557.98782533333,34.2,1094,38,134
1095,5568.239432,33.55,1095,39,135
1096,5587.48657866667,32.9,1096,40,136
1097,5399.48930733333,32.2,1097,41,137
1098,5085.657806666671,31.5,1098,42,138
1099,4777.237146666671,30.6,1099,43,139
1100,4516.278024,29.7,1100,44,140
1101,4391.04731266667,29.35,1101,45,141
1102,4701.369937333329,29.0,1102,46,142
1103,4615.60370666667,28.75,1103,47,143
1104,4383.995302666671,28.5,1104,0,144
1105,4242.18506933333,29.0,1105,1,145
1106,4463.077498,29.5,1106,2,146
1107,4319.5777053333295,29.4,1107,3,147
1108,4058.614268,29.3,1108,4,148
1109,3871.4464993333295,29.45,1109,5,149
1110,3751.1083486666707,29.6,1110,6,150
1111,3715.4002766666704,29.05,1111,7,151
1112,3791.3298673333293,28.5,1112,8,152
1113,3918.8745280000003,28.2,1113,9,153
1114,4244.372980666671,27.9,1114,10,154
1115,4546.93429,28.05,1115,11,155
1116,5085.756822666671,28.2,1116,12,156
1117,5474.570818666671,29.05,1117,13,157
1118,5550.91443133333,29.9,1118,14,158
1119,5696.249514,30.65,1119,15,159
1120,5915.27572933333,31.4,1120,16,160
1121,6071.350596,32.5,1121,17,161
1122,6182.05576066667,33.6,1122,18,162
1123,6327.35268666667,34.15,1123,19,163
1124,6424.77673533333,34.7,1124,20,164
1125,6501.77081,35.15,1125,21,165
1126,6577.5710659999995,35.6,1126,22,166
1127,6633.203586,36.9,1127,23,167
1128,6742.31721333333,38.2,1128,24,168
1129,6815.686438,38.85,1129,25,169
1130,6652.72791333333,39.5,1130,26,170
1131,6529.72476533333,39.75,1131,27,171
1132,6617.360956,40.0,1132,28,172
1133,6611.52133066667,34.1,1133,29,173
1134,6477.979858,28.2,1134,30,174
1135,6484.6926619999995,25.95,1135,31,175
1136,6238.94992733333,23.7,1136,32,176
1137,5998.93563733333,23.15,1137,33,177
1138,5631.1600673333305,22.6,1138,34,178
1139,5441.85707,22.5,1139,35,179
1140,5203.712037333329,22.4,1140,36,180
1141,5052.154306,21.85,1141,37,181
1142,4995.2026479999995,21.3,1142,38,182
1143,5025.698826,20.95,1143,39,183
1144,4985.551806666671,20.6,1144,40,184
1145,4822.58232133333,20.55,1145,41,185
1146,4595.946786666671,20.5,1146,42,186
1147,4315.367515999999,20.4,1147,43,187
1148,4176.630796,20.3,1148,44,188
1149,4085.6024759999996,20.15,1149,45,189
1150,4467.28147066667,20.0,1150,46,190
1151,4386.700928666671,19.8,1151,47,191
1152,4174.670574,19.6,1152,0,192
1153,3977.080948,19.65,1153,1,193
1154,4226.193864,19.7,1154,2,194
1155,4084.0822493333294,19.8,1155,3,195
1156,3846.9185266666705,19.9,1156,4,196
1157,3702.2192393333294,19.75,1157,5,197
1158,3608.3708793333294,19.6,1158,6,198
1159,3583.5802793333296,19.5,1159,7,199
1160,3643.0082773333293,19.4,1160,8,200
1161,3741.794968,19.4,1161,9,201
1162,4059.7498313333294,19.4,1162,10,202
1163,4366.731004,19.65,1163,11,203
1164,4765.98812,19.9,1164,12,204
1165,5096.03261533333,20.5,1165,13,205
1166,5060.98846133333,21.1,1166,14,206
1167,5148.8594186666705,21.95,1167,15,207
1168,5252.7618966666705,22.8,1168,16,208
1169,5351.46473133333,25.05,1169,17,209
1170,5447.795112,27.3,1170,18,210
1171,5587.16744866667,29.7,1171,19,211
1172,5678.6623899999995,32.1,1172,20,212
1173,5804.71841733333,32.85,1173,21,213
1174,5885.062112,33.6,1174,22,214
1175,5937.77503,35.65,1175,23,215
1176,5910.537343999999,37.7,1176,24,216
1177,5883.871258,37.95,1177,25,217
1178,5808.926358,38.2,1178,26,218
1179,5710.62357866667,39.0,1179,27,219
1180,5525.67740866667,39.8,1180,28,220
1181,5444.448122,38.8,1181,29,221
1182,5354.5716520000005,37.8,1182,30,222
1183,5283.678740666671,37.45,1183,31,223
1184,5174.276337333329,37.1,1184,32,224
1185,5107.79929266667,36.75,1185,33,225
1186,4957.029562,36.4,1186,34,226
1187,4833.1400413333295,36.3,1187,35,227
1188,5183.79904866667,36.2,1188,36,228
1189,5284.137082666671,35.85,1189,37,229
1190,5300.338819333329,35.5,1190,38,230
1191,5349.948824,35.15,1191,39,231
1192,5291.048114666671,34.8,1192,40,232
1193,5172.1941,34.25,1193,41,233
1194,4993.10166,33.7,1194,42,234
1195,4758.903804,33.4,1195,43,235
1196,4587.38749466667,33.1,1196,44,236
1197,4460.354659333329,32.8,1197,45,237
1198,4812.986246,32.5,1198,46,238
1199,4701.715284000001,32.6,1199,47,239
1200,4440.46321533333,32.7,1200,0,240
1201,4247.58286933333,32.9,1201,1,241
1202,4468.57704466667,33.1,1202,2,242
1203,4302.839298,32.75,1203,3,243
1204,4040.925594,32.4,1204,4,244
1205,3849.1713186666707,32.45,1205,5,245
1206,3754.6522053333297,32.5,1206,6,246
1207,3690.274702,32.0,1207,7,247
1208,3664.4020833333293,31.5,1208,8,248
1209,3714.0725079999997,32.1,1209,9,249
1210,3804.6296479999996,32.7,1210,10,250
1211,3919.1107380000003,30.4,1211,11,251
1212,4070.3355626666707,28.1,1212,12,252
1213,4189.343554666671,27.0,1213,13,253
1214,4212.029424,25.9,1214,14,254
1215,4288.19705866667,25.75,1215,15,255
1216,4431.192721333329,25.6,1216,16,256
1217,4448.472892,24.85,1217,17,257
1218,4449.237754,24.1,1218,18,258
1219,4442.048015333329,24.1,1219,19,259
1220,4432.599124,24.1,1220,20,260
1221,4431.82269333333,24.5,1221,21,261
1222,4429.518738000001,24.9,1222,22,262
1223,4397.6421119999995,23.55,1223,23,263
1224,4333.625738000001,22.2,1224,24,264
1225,4276.41854866667,22.45,1225,25,265
1226,4216.85886,22.7,1226,26,266
